state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
VA08,2014,KORPE SATISH W,Democratic Party,Open,25138.0,13609.0,0.0,11529.0,25617.0,-480.0,975.0
VA08,2014,LEVINE MARK HERBERT,Democratic Party,Open,490751.64,90001.64,0.0,400000.0,465310.48,25441.16,302000.0
VA08,2014,LOPEZ ALFONSO HOFFMAN,Democratic Party,Open,150623.8,69593.8,3550.0,0.0,130351.96,22881.0,0.0
VA08,2014,NAJARIAN NANCY,Democratic Party,Open,308731.0,102251.0,1000.0,202000.0,219854.08,86626.92,152000.0
VA08,2014,SHUTTLEWORTH BRUCE BOWEN,Democratic Party,Open,353337.51,78337.51,0.0,275000.0,140003.39,214168.85,330000.0
VA08,2014,SICKLES MARK DAVID,Democratic Party,Open,68166.99,61086.99,1100.0,2500.0,63728.13,4438.86,0.0
VA08,2014,HERRING CHARNIELE L,Democratic Party,Challenger,138326.35,125726.35,10100.0,2500.0,138071.14,255.21,0.0
VA09,2014,GRIFFITH H MORGAN,Republican Party,Incumbent,746143.79,274799.26,462783.24,0.0,629318.43,241633.17,0.0
VA10,2014,"BLACK RICHARD H ""DICK""",Republican Party,Open,10400.0,10400.0,0.0,0.0,10400.0,0.0,0.0
VA10,2014,BOLGER RICHARD OWEN,Democratic Party,Open,116974.78,115974.78,1000.0,0.0,106251.29,10823.49,0.0
VA10,2014,COMSTOCK BARBARA J.,Republican Party,Open,1372151.85,840984.36,393972.0,0.0,796261.33,575890.52,0.0
VA10,2014,FOUST JOHN,Democratic Party,Open,1480909.89,811647.0,247839.89,406553.0,355191.49,1125718.4,400000.0
VA10,2014,HOLLINGSHEAD STEPHEN,Republican Party,Open,126961.94,53933.83,0.0,71280.64,126818.6,143.34,967.85
VA10,2014,KUBBA SAM,Democratic Party,Open,22180.31,405.0,0.0,21775.31,21519.75,660.56,0.96
VA10,2014,LIND HOWARD RHODES,Republican Party,Open,172213.04,25625.0,0.0,141300.0,167758.54,3311.5,151300.0
VA10,2014,REDPATH WILLIAM B,Other,Open,5200.0,0.0,0.0,2600.0,880.0,4319.0,0.0
VA10,2014,SAVITT MARC S,Republican Party,Open,15930.86,6770.0,0.0,9160.86,15851.82,79.04,0.0
VA10,2014,WASINGER ROBERT K,Republican Party,Open,94266.71,86371.56,6000.0,759.0,93702.66,564.05,29483.0
VA11,2014,CONNOLLY GERALD EDWARD,Democratic Party,Incumbent,1568482.08,817639.66,727810.0,0.0,618745.73,1817682.23,0.0
VA11,2014,GALDO JOSEPH F,Other,Challenger,2050.0,50.0,0.0,2000.0,9541.33,2308.3,2324.98
VA11,2014,GEDDES GERALD RUSSELL,Republican Party,Challenger,26522.34,19225.0,0.0,7297.34,25708.08,814.26,3000.0
VA11,2014,GIBSON MARK TIMOTHY,Other,Challenger,6000.0,0.0,0.0,6000.0,6000.0,0.0,0.0
VA11,2014,MEYER RON,Republican Party,Challenger,107855.2,94355.2,3500.0,10000.0,107855.2,0.0,0.0
VA11,2014,SCHOLTE SUZANNE,Republican Party,Challenger,101011.0,79011.0,2000.0,20000.0,62310.28,39700.72,20000.0
WA01,2014,DELBENE SUZAN K,Democratic Party,Incumbent,1724691.11,831618.77,871210.84,0.0,601892.45,1129017.67,495000.0
WA01,2014,CELIS PEDRO,Republican Party,Challenger,409780.25,275028.46,67500.0,60800.0,150024.7,259755.55,5786.23
WA01,2014,MOATS EDWIN F,Republican Party,Challenger,7662.0,4794.0,0.0,2868.0,6256.97,537.03,1131.63
WA01,2014,SUTHERLAND ROBERT J,Republican Party,Challenger,4536.0,1230.0,0.0,3306.0,3656.0,879.0,0.0
WA02,2014,LARSEN RICK,Democratic Party,Incumbent,762976.89,202899.78,557950.0,0.0,708087.99,398911.03,0.0
WA03,2014,HERRERA BEUTLER JAIME,Republican Party,Incumbent,1419456.48,951768.55,462102.98,0.0,595620.67,879774.69,12719.71
WA03,2014,DELAVAR MICHAEL ROBERT,Republican Party,Challenger,15611.4,15598.0,0.0,1.0,8168.25,7443.15,0.0
WA03,2014,DINGETHAL BOB,Democratic Party,Challenger,96640.42,94083.8,50.0,2375.95,74269.73,22370.69,2375.95
WA04,2014,BELTRAN ESTAKIO,Democratic Party,Open,62554.68,48844.61,13700.0,10.0,15273.9,47280.78,15431.9
WA04,2014,CICOTTE GEORGE FREDERICK,Republican Party,Open,220606.05,64974.46,250.0,155381.59,113501.72,107104.33,125000.0
WA04,2014,DIDIER CLINT,Republican Party,Open,219174.2,189174.2,0.0,30000.0,105203.09,113971.11,30000.0
WA04,2014,NEWBRY JANEA HOLMQUIST,Republican Party,Open,171536.94,161878.0,9000.0,658.94,110301.42,61235.52,0.0
WA04,2014,NEWHOUSE DANIEL MILTON,Republican Party,Open,358014.43,330014.43,28000.0,0.0,183519.89,174494.54,0.0
WA04,2014,PECK LOWELL B,Republican Party,Open,104326.0,29326.0,0.0,75000.0,91215.68,13110.32,0.0
WA04,2014,SEIM GAVIN DAVID,Republican Party,Open,13357.0,13341.0,0.0,16.0,7037.33,-94.67,0.0
WA05,2014,MCMORRIS RODGERS CATHY,Republican Party,Incumbent,1791305.0,925550.0,820428.0,0.0,1357981.0,827840.0,124561.0
WA05,2014,HORNE THOMAS M,Republican Party,Challenger,3295.0,255.0,0.0,3040.0,2563.82,731.18,0.0
WA05,2014,PAKOOTAS JOSEPH A,Democratic Party,Challenger,72349.68,66359.12,2650.0,1150.0,56605.46,15744.22,1150.0
WA05,2014,WILSON DAVID J,Other,Challenger,25015.0,14015.0,0.0,11000.0,21249.87,7986.98,0.0
WA06,2014,KILMER DEREK,Democratic Party,Incumbent,1503423.29,855171.04,619635.4,0.0,501284.28,1169073.16,0.0
WA06,2014,MCCLENDON MARTIN,Republican Party,Challenger,9725.0,7985.0,0.0,1740.0,5449.47,4275.53,0.0
WA06,2014,MILHOLLAND DOUGLAS,Other,Challenger,13688.0,1168.0,0.0,11720.0,6102.0,7585.0,5000.0
WA06,2014,YOUNG JESSE L,Republican Party,Challenger,5500.0,0.0,0.0,5500.0,5370.99,964.84,140643.0
WA07,2014,MCDERMOTT JAMES,Democratic Party,Incumbent,378619.6,106369.59,272250.0,0.0,307598.61,99619.92,0.0
WA08,2014,REICHERT DAVE,Republican Party,Incumbent,888884.44,430519.9,456290.89,0.0,467281.7,508828.19,0.0
WA08,2014,RITCHIE JASON,Democratic Party,Challenger,129709.18,53749.05,2500.0,71329.6,72962.06,56747.12,0.0
WA09,2014,SMITH D ADAM,Democratic Party,Incumbent,843023.89,286037.78,553050.0,0.0,562217.72,563762.22,0.0
WA10,2014,HECK DENNIS,Democratic Party,Incumbent,1356565.95,644856.65,686200.26,15500.0,489603.27,924373.26,376750.0
WA10,2014,MCDONALD JOYCE,Republican Party,Challenger,34020.01,28020.01,5000.0,0.0,21079.53,12940.48,0.0
WV01,2014,MCKINLEY DAVID B. MR.,Republican Party,Incumbent,1237039.47,602682.99,632055.77,0.0,640192.71,1473519.63,415000.0
WV01,2014,GAINER GLEN III,Democratic Party,Challenger,324368.74,272918.74,41450.0,10000.0,136548.63,187820.11,10000.0
WV02,2014,CASEY GEORGE NICHOLAS JR,Democratic Party,Open,1202977.93,678527.93,224450.0,300000.0,330583.06,872394.87,217940.45
WV02,2014,HARRISON STEPHEN JOHN,Republican Party,Open,18438.0,7541.0,1200.0,3729.0,18407.0,30.0,750.0
WV02,2014,LANE CHARLOTTE R,Republican Party,Open,561123.03,176538.31,76176.19,308408.53,561123.03,0.0,0.0
WV02,2014,POORE MESHEA,Democratic Party,Open,58639.67,56245.33,2100.0,294.34,57192.23,1547.44,21015.47
WV02,2014,REED KENNETH RAY,Republican Party,Open,571027.12,34490.0,3000.0,533537.12,570819.22,207.9,394736.93
WV02,2014,WALTERS RONALD NEAL JR,Republican Party,Open,133296.0,122606.0,10690.0,0.0,127860.49,5435.51,0.0
WV02,2014,MOONEY ALEXANDER XAVIER,Republican Party,Challenger,1025152.51,740943.73,278837.25,0.0,709591.3,352801.03,109789.0
WV03,2014,RAHALL NICK J. II,Democratic Party,Incumbent,1764507.33,581162.61,1136905.92,277.0,745526.55,1128662.08,0.0
WV03,2014,JENKINS EVAN H,Republican Party,Challenger,1097999.39,873321.19,216250.0,2850.0,409174.08,688825.31,5045.46
WV03,2014,OJEDA RICHARD N II,Democratic Party,Challenger,19390.08,19380.08,0.0,10.0,20234.01,18.07,0.0
WI01,2014,RYAN PAUL D,Republican Party,Incumbent,6948371.84,4175608.17,1537809.2,0.0,4476142.09,3835558.0,6505.0
WI01,2014,KALEKA AMARDEEP,Democratic Party,Challenger,138352.75,138329.0,23.75,0.0,128378.23,9974.52,0.0
WI01,2014,ZERBAN ROBERT T,Democratic Party,Challenger,494878.3,467457.05,1000.0,0.0,414189.42,102059.07,20000.0
WI02,2014,POCAN MARK,Democratic Party,Incumbent,757191.43,341514.11,408539.52,0.0,507627.64,302499.89,0.0
WI02,2014,THERON DANIEL PETER,Republican Party,Challenger,10475.5,6925.5,3550.0,0.0,7887.66,3292.48,0.0
WI03,2014,KIND RONALD JAMES,Democratic Party,Incumbent,1609589.14,447455.92,1156436.5,0.0,707036.55,1367325.27,0.0
WI03,2014,ANDERSON CHRISTOPHER J,Republican Party,Challenger,14175.08,13975.0,0.0,200.0,5601.56,8573.52,200.0
WI03,2014,KURTZ TONY,Republican Party,Challenger,104017.88,48728.18,0.0,55289.7,60734.9,43282.98,36289.7
WI03,2014,MUELLER KAREN L,Republican Party,Challenger,10617.0,2635.0,0.0,7982.0,10617.0,0.0,0.0
WI03,2014,VAN DOREN KEN,Republican Party,Challenger,16849.11,16849.11,0.0,0.0,14552.39,2296.72,0.0
WI04,2014,MOORE GWEN S,Democratic Party,Incumbent,741593.31,206525.94,520000.0,0.0,676633.46,93071.49,0.0
WI04,2014,HINZ JANET,Republican Party,Challenger,7860.0,7860.0,0.0,0.0,7860.0,0.0,0.0
WI04,2014,SEBRING DANIEL P,Republican Party,Challenger,8149.9,5637.43,0.0,2512.47,7363.27,837.09,0.0
WI05,2014,SENSENBRENNER F. JAMES JR.,Republican Party,Incumbent,269250.21,136753.68,130500.0,0.0,205392.88,346402.94,0.0
WI05,2014,ROCKWOOD CHRISTOPHER B,Democratic Party,Challenger,4365.0,2820.0,0.0,500.0,2925.0,1440.0,0.0
WI06,2014,GROTHMAN GLENN S,Republican Party,Open,147638.64,134538.64,3100.0,10000.0,77152.95,70485.69,15000.0
WI06,2014,HARRIS MARK L,Democratic Party,Open,37320.0,23995.0,825.0,12500.0,12167.49,25152.51,0.0
WI06,2014,LEIBHAM JOE,Republican Party,Open,302656.17,270005.13,19499.0,13152.04,25781.44,276874.73,47581.05
WI06,2014,STROEBEL S DUANE JR,Republican Party,Open,368206.2,26253.0,0.0,341949.99,191698.46,176507.74,341939.99
WI07,2014,DUFFY SEAN,Republican Party,Incumbent,1808687.69,892788.7,865838.72,0.0,875108.31,1038762.46,0.0
WI07,2014,WESTLUND KELLY,Democratic Party,Challenger,303214.33,269456.33,33408.0,0.0,158415.85,144798.48,0.0
WI08,2014,RIBBLE REID J. REP.,Republican Party,Incumbent,1363628.53,694550.09,586400.84,0.0,463252.22,1067130.67,0.0
WI08,2014,GRUETT RON,Democratic Party,Challenger,2669.0,2515.0,0.0,0.0,2166.5,502.5,0.0
WY01,2014,LUMMIS CYNTHIA MARIE,Republican Party,Incumbent,268404.64,95528.0,172750.0,0.0,171223.42,220823.44,0.0
WY01,2014,CUMMINGS DANIEL CLYDE,Other,Challenger,0.0,0.0,0.0,0.0,28.0,704.0,0.0
